Customer ID,First Name,Last Name,Gender,Date of Birth,Contact Number,Email ID,Address,City,State,Postal Code,Country,Transaction ID,Transaction Date,Product,Purchase Amount,Payment Method,Order Status,Account Balance,Credit Score,Loan Amount,Interest Rate,Interaction Date,Interaction Type,Interaction Subject,Notes,Website Visits,Time Spent,Social Media Platform,Post/Comment Date,Sentiment,Engagement Metrics,Survey ID,Survey Responses,Feedback Date,Ratings,Feedback Comments,Frequency of Purchase,Recurring Purchases,Seasonal Patterns,Customer Segment,Segment Preferences,Segment Behavior,Churn Status,Churn Date,Social Media Handle
6888b42c-1662-4bd3-8669-dd116a9471c7,Krish,Dutta,Male,1972-12-26,5890510848,krish.dutta@gmail.com,"H.No. 60, Tailor Marg, Aligarh-994253",Avadi,Haryana,017920,India,a0206804-1f8a-45ed-b8aa-cd86c15ad3e4,2023-01-26 02:26:30,Personal Loan,88208.49,Cheque,Completed,18390.6,366,236820.15,6.52,2023-11-09 12:23:04,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,2,39,Twitter,2023-11-06 12:12:30,Positive,26,6694cfca-7951-4070-ae09-45c63fdc02e4,Excellent: Perferendis sequi fugit molestias exercitationem itaque.,2023-11-20 04:36:14,1,Helpful: In beatae similique blanditiis eum quisquam asperiores.,High,No,Winter,Segment C,Excellent: Neque quibusdam quod numquam tenetur.,Excellent: Ex maiores est laudantium modi quod.,Active,,krish_dutta_61
ef238c74-61a8-4d07-a3fa-7f84fe0f2052,Adah,Gulati,Female,1984-02-16,2432978022,adah.gulati@outlook.com,"69/01
Doctor Path, Hazaribagh 766252",Nadiad,Haryana,759537,India,1ddca555-c3c4-4f3b-9024-7ed2a7060bcf,2023-01-26 04:42:21,Fixed Deposit,29052.19,Cheque,Cancelled,41607.28,622,454615.4,5.67,2023-11-11 04:30:38,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,9,65,Instagram,2023-11-21 22:57:07,Negative,44,adeb8d7b-554c-4e08-b136-b9a792b1af56,Excellent: Fuga modi quam at modi.,2023-11-19 23:29:49,1,Excellent: Culpa quo ex doloremque esse.,High,Yes,Fall,Segment B,Excellent: Reprehenderit animi aperiam aliquam ducimus.,Satisfied: Itaque recusandae in.,Active,,adah_gulati_75
e1cf03b1-708d-4151-94eb-e147a410726f,Keya,Chaudhary,Male,1996-05-02,05467549373,keya.chaudhary@outlook.com,"89/443, Dhawan Marg
Gwalior 691964",Begusarai,Tripura,581963,India,d65545c6-7e12-43cc-b1ac-6e12d8daa38b,2023-04-19 16:09:45,Credit Card,58135.15,Debit Card,Pending,46134.96,680,360061.73,8.47,2023-11-22 09:04:24,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,21,180,Instagram,2023-11-05 16:52:53,Positive,96,b1d58166-405a-4eb6-bd6f-c99ee516f06e,Great: Amet soluta totam at sed voluptates delectus.,2023-11-12 18:43:30,4,Excellent: Magni odio nostrum deleniti doloribus facilis.,High,Yes,Summer,Segment A,Great: Consequatur perspiciatis cumque nemo.,Helpful: Fugiat ducimus fugit impedit ipsa itaque cupiditate.,Churned,2023-04-04,keya_chaudhary_89
5e61d9b8-ec11-4238-a340-61604020dd2e,Zara,Bedi,Female,1983-07-14,6907204265,zara.bedi@rediffmail.com.,"94, Venkatesh
Ghaziabad-926972",Mehsana,Bihar,838854,India,5a043851-31b9-4fce-bfb9-fcbd83bea908,2023-07-03 23:00:33,Personal Loan,73998.74,UPI,Cancelled,16291.43,348,330738.57,5.09,2023-11-03 10:56:47,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,11,127,Twitter,2023-11-13 21:51:57,Neutral,95,1595f957-74c9-4010-a3b4-406e6ef01f91,Great: Voluptatibus iusto perferendis corporis numquam quidem necessitatibus laboriosam.,2023-11-06 20:41:45,4,Helpful: Fugiat adipisci minima vitae praesentium ullam.,Medium,Yes,Fall,Segment A,Satisfied: Natus eum repellendus sint.,Satisfied: Reiciendis perspiciatis laudantium amet aut maxime ipsam eum.,Active,,zara_bedi_28
6a098c85-f70b-45b5-8815-e37e05b0ed67,Ojas,Char,Male,1965-11-10,+914100471920,ojas.char@icloud.com,"58, Tella Street, Pune-623393",Karawal Nagar,Himachal Pradesh,008731,India,5dac0280-1873-4acf-86d5-5bc6f87b6281,2023-05-01 09:27:07,Fixed Deposit,80684.46,Internet Banking,Cancelled,26726.31,317,256261.02,13.85,2023-11-23 03:53:49,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,42,147,Instagram,2023-11-05 19:17:36,Positive,15,0d8171d7-43ee-40cc-aa35-d605014ddad2,Excellent: Ea quidem dolorem temporibus animi quidem.,2023-11-07 04:33:18,3,Satisfied: Saepe neque exercitationem labore aperiam neque eaque.,Medium,Yes,Fall,Segment C,Excellent: Ullam provident nesciunt a tempore commodi nulla.,Helpful: Nesciunt vero et inventore qui doloremque rem.,Churned,2023-07-10,ojas_char_19
d04098a8-c608-41c6-bb43-cef20bfb1a82,Shayak,Kumar,Female,1963-04-08,+914127106843,shayak.kumar@gmail.com,"H.No. 304
Chad Road, Jaipur-018534",Mumbai,Andhra Pradesh,158118,India,41d24d20-3b51-4e6c-ab3d-26d970f7312b,2023-08-01 21:16:35,Fixed Deposit,46811.87,Debit Card,Completed,45448.25,394,282682.43,14.35,2023-11-10 08:08:02,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,32,91,Twitter,2023-11-01 06:24:04,Negative,98,c5972fd6-a755-458b-9da5-06908e516286,Excellent: Laboriosam nemo repellendus incidunt odio sint voluptatem tempore.,2023-11-14 03:33:26,4,Helpful: Laborum accusamus dolor error id nostrum expedita.,Low,Yes,Spring,Segment B,Satisfied: Odio molestias corporis.,Helpful: In eligendi asperiores corporis dolore tempore error.,Active,,shayak_kumar_28
e6f28192-400e-4e49-b502-24bfce987d17,Madhav,Kothari,Female,1997-09-19,3240675591,madhav.kothari@outlook.com,"H.No. 058
Raval Street, Maheshtala 690732",Bhatpara,Maharashtra,911092,India,c3b03f24-ab2c-47e6-9a6d-05272c8c1e65,2023-05-21 14:06:51,Personal Loan,50803.54,UPI,Pending,22087.98,312,101370.71,9.82,2023-11-17 21:08:56,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,20,121,Twitter,2023-11-14 06:20:27,Positive,76,faba6d32-9861-46cb-bcfb-354a2314c74d,Helpful: A sint debitis nemo perspiciatis.,2023-11-10 04:16:43,5,Great: Ratione quasi commodi beatae dicta deserunt vel.,Medium,No,Summer,Segment B,Satisfied: Architecto nobis neque vel similique laboriosam ad.,Great: Illum temporibus aut dicta omnis.,Active,,madhav_kothari_95
58a6a47a-9c6b-4899-938c-e59d1cb1e1ce,Ivan,Borde,Male,1983-05-26,+914427757648,ivan.borde@outlook.com,"H.No. 63, Master Nagar
Dindigul 480905",Asansol,Odisha,365532,India,381fab70-56c5-4505-8a6d-e5b5f2353bc6,2023-07-12 01:57:11,Fixed Deposit,75349.37,UPI,Completed,4272.44,761,46951.15,10.36,2023-11-18 19:00:48,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,35,140,Instagram,2023-11-16 22:10:05,Neutral,25,4604bfd4-5a48-45c2-8004-a95924e461f0,Satisfied: Exercitationem repellendus at laudantium soluta neque.,2023-11-14 23:12:29,2,Satisfied: Nam ad nobis eius temporibus.,High,Yes,Winter,Segment C,Helpful: Atque necessitatibus distinctio ea voluptatem nemo doloribus eos.,Helpful: Iste ea recusandae amet et.,Active,,ivan_borde_29
bf177089-c19a-43d7-9789-6b1c5db8b9df,Zoya,Zacharia,Male,1979-11-19,03145642174,zoya.zacharia@yahoo.com,"137
Sankaran Nagar
Tumkur 626787",Dharmavaram,Bihar,168184,India,17935cfd-da3a-46ea-b9b1-2560d213c6c9,2023-02-04 20:26:58,Credit Card,65136.76,UPI,Completed,1329.98,408,179001.27,6.28,2023-11-22 17:48:36,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,47,25,Instagram,2023-11-22 14:43:45,Positive,42,a1466c54-67f5-4831-baa8-da9bd6bbe2a4,Satisfied: Aspernatur dolores consectetur dolorem accusantium.,2023-11-04 04:30:32,2,Great: Dolore velit aliquid ab tempora.,Low,No,Winter,Segment B,Excellent: Excepturi quis magni provident iusto illum ipsum aspernatur.,Helpful: Voluptatibus amet tenetur iusto.,Churned,2023-03-31,zoya_zacharia_89
dc16182f-3691-4cc3-a24f-76888a6577d8,Baiju,Sundaram,Female,1983-05-06,00359444919,baiju.sundaram@icloud.com,"20/38, Balay Marg, Allahabad 414312",Nangloi Jat,Uttarakhand,158928,India,d1a8a922-094e-47f3-8dca-87d3bf7bf7ad,2023-02-02 04:13:15,Personal Loan,62810.59,Debit Card,Completed,10319.37,837,377159.23,14.16,2023-11-12 23:01:27,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,50,102,Instagram,2023-11-13 05:54:19,Negative,87,e2ea2901-748e-4685-90e6-cee3fcceea4f,Great: Nesciunt animi ab fugiat soluta perspiciatis.,2023-11-09 11:06:50,4,Satisfied: At quibusdam dolor cupiditate voluptatem eos.,Low,No,Winter,Segment B,Satisfied: Dignissimos alias ipsa facere nisi pariatur.,Great: Cupiditate quos incidunt beatae laboriosam cumque doloremque nostrum.,Active,,baiju_sundaram_95
7163cfc7-7f7d-466a-9d97-b531761922bd,Amira,Ramaswamy,Male,1980-07-14,+918279948345,amira.ramaswamy@gmail.com,"57
Dhar Marg, Adoni 942600",Belgaum,Goa,049833,India,19a5a98d-e73f-47c7-bb7b-8b1922e44770,2023-08-29 08:02:11,Personal Loan,63975.55,Internet Banking,Cancelled,20563.64,520,399789.25,6.25,2023-11-05 10:34:00,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,18,128,Instagram,2023-11-13 11:50:49,Neutral,14,24ca27ce-cbdd-4378-8fce-3ba8738f3df0,Satisfied: Autem suscipit harum ipsa nemo quis.,2023-11-14 23:41:37,4,Excellent: Esse cupiditate libero rerum corporis odit eos.,Low,No,Summer,Segment B,Excellent: Ullam iusto tempora ut harum laudantium porro cupiditate.,Excellent: Accusamus dolorem consequuntur ipsum nostrum animi.,Churned,2023-08-27,amira_ramaswamy_25
f347ab24-19b7-43a5-8b80-8500487b04c3,Mehul,Bir,Male,2004-02-10,00767142999,mehul.bir@outlook.com,"35/756
Rege Marg, Katni 343481",Hosur,Karnataka,197987,India,67c5ce6e-045d-4774-92aa-32ea9e2958b2,2023-08-27 02:04:39,Fixed Deposit,23968.98,Internet Banking,Cancelled,5540.56,301,76130.51,11.41,2023-11-21 15:10:32,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,13,152,Twitter,2023-11-02 17:43:33,Negative,74,3f2603c0-e218-486c-bf30-e52f59e31018,Excellent: Nihil aliquid delectus.,2023-11-16 21:25:29,5,Great: Quas quos perspiciatis.,Medium,Yes,Winter,Segment C,Great: Eius tenetur quos ab eligendi repellat.,Great: Ex nobis ducimus est.,Active,,mehul_bir_62
15763741-5dc8-4202-ba7f-d4fba3475490,Aarush,Chhabra,Male,1985-10-17,7198770970,aarush.chhabra@icloud.com,"H.No. 356, Contractor Chowk, Mahbubnagar-232414",Barasat,Arunachal Pradesh,690953,India,8cb0fbd5-521a-4b5b-9c19-352417bdcb4e,2023-05-24 11:08:57,Fixed Deposit,63719.27,Cheque,Pending,42847.04,675,80107.87,11.53,2023-11-09 15:17:19,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,37,13,Twitter,2023-11-15 14:46:53,Negative,31,02247844-0fc2-447e-bedd-7fe4797d89b1,Great: Assumenda quos atque earum id eveniet.,2023-11-16 16:22:03,1,Satisfied: Sunt soluta delectus.,Low,No,Spring,Segment C,Satisfied: Culpa officiis ipsum maiores.,Helpful: Veniam repellat alias architecto vel veritatis totam.,Churned,2023-02-11,aarush_chhabra_92
78d846c1-5913-4ec1-ac9f-4e9604ac6fec,Ranbir,Shanker,Male,1998-05-29,2919953017,ranbir.shanker@icloud.com,"26/88
Rau Street
Panvel 908511",Unnao,Chhattisgarh,817010,India,38e94b5d-4015-4aa2-8e86-1722585d03bb,2023-09-07 07:31:03,Savings Account,48393.99,Cheque,Pending,17341.13,600,482642.94,6.47,2023-11-06 15:03:24,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,25,124,Facebook,2023-11-12 09:25:19,Negative,61,d31e32b8-ac5d-48be-a557-cc72b4365b4b,Excellent: Doloremque distinctio quia maiores pariatur optio est.,2023-11-17 19:04:28,1,Excellent: Accusantium perferendis nostrum quibusdam quis.,High,No,Fall,Segment C,Helpful: Quo nobis quaerat repellendus blanditiis error occaecati nostrum.,Satisfied: Iusto maxime illo magnam nostrum est dolores iste.,Active,,ranbir_shanker_24
9aa7cb07-172b-4324-b3fd-3f097b8089b5,Dharmajan,Bhatia,Male,1968-06-10,8841205438,dharmajan.bhatia@yahoo.com,"52/40, Chanda
Hapur 599091",Kota,Nagaland,238138,India,d9bc025a-f90a-4c37-9306-9a86210fe8ba,2023-03-03 09:14:31,Fixed Deposit,50077.41,Debit Card,Pending,26961.06,548,123859.74,8.89,2023-11-10 13:47:02,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,23,119,Facebook,2023-11-22 02:42:03,Negative,94,6ef73d01-37e5-4741-8d1d-b619594d5c92,Helpful: Quos a debitis sint.,2023-11-10 06:47:30,1,Satisfied: Explicabo delectus quos id error incidunt.,Medium,No,Fall,Segment C,Excellent: Quos recusandae laborum facilis animi.,Great: Voluptatibus nesciunt adipisci fuga necessitatibus excepturi sit.,Churned,2023-06-28,dharmajan_bhatia_76
a9ba2d71-453b-43c7-92b9-fc46cb91d971,Sana,Din,Male,1975-07-21,3683760574,sana.din@yahoo.com,"H.No. 03
Suresh Ganj, Varanasi-064509",Shimla,Punjab,211681,India,1612b0e1-4169-4b8c-8b10-9ae02157d1a1,2023-04-26 23:22:50,Credit Card,85588.57,UPI,Pending,36944.3,313,428113.48,8.31,2023-11-14 16:54:15,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,44,85,Twitter,2023-11-07 01:42:44,Neutral,86,7ca3cae8-bba3-4135-b5fd-3383dbfc0d2d,Helpful: Recusandae expedita quos soluta laudantium beatae.,2023-11-09 06:18:19,4,Satisfied: Omnis molestias saepe unde.,High,No,Fall,Segment A,Great: Quasi nesciunt minus facere laborum expedita maxime blanditiis.,Great: Esse harum deserunt recusandae eius minus.,Churned,2023-04-03,sana_din_13
7d82c898-b38c-487e-b48b-44a9bb5bb4bb,Charvi,Bhalla,Female,1998-05-26,05934146905,charvi.bhalla@yahoo.com,"13
Bakshi Path
Sonipat 692777",Purnia,Manipur,298836,India,8345ac4d-c88a-4d5c-b61c-d682da8788cd,2023-08-31 19:32:39,Savings Account,39853.78,Internet Banking,Pending,37463.93,754,51246.53,10.52,2023-11-16 14:57:00,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,1,176,Facebook,2023-11-10 15:02:17,Negative,60,469313be-a024-4d21-9039-0ea1f02e6d0f,Satisfied: Enim nesciunt ut quibusdam.,2023-11-13 01:32:51,4,Excellent: Velit mollitia nobis ipsa nihil.,Medium,No,Summer,Segment B,Helpful: Reiciendis commodi ea dolore nulla.,Satisfied: Atque quibusdam dolore.,Active,,charvi_bhalla_98
f6175df6-8df1-4697-b934-ee1981969a0c,Samar,Grewal,Female,2001-05-06,00076308023,samar.grewal@yahoo.com,"26/244, Comar Nagar
Morena 892341",Navi Mumbai,Madhya Pradesh,215925,India,01907da4-9d3b-45cf-88c6-a7ecfbac135d,2023-03-18 18:02:17,Fixed Deposit,18653.07,Debit Card,Pending,44929.54,542,218094.76,5.52,2023-11-13 14:18:52,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,16,132,Twitter,2023-11-02 13:22:32,Neutral,21,33834d2d-0228-402d-a92e-9fdb8717bec5,Excellent: Unde sint quo inventore quam provident.,2023-11-01 08:09:24,2,Great: Repudiandae esse repellat magnam.,Low,No,Spring,Segment B,Helpful: Totam ipsum dolores asperiores harum.,Satisfied: Suscipit velit harum culpa sapiente cumque.,Active,,samar_grewal_83
4572f627-5df9-45f4-aeaa-3e1a38bb7c3d,Umang,Gopal,Female,1962-03-24,+913803644189,umang.gopal@yahoo.com,"11/67, Atwal Ganj
Pimpri-Chinchwad-773751",Ambala,Assam,557432,India,c9bf1ed3-1580-414a-b17a-1f5429d53544,2023-11-02 02:49:55,Fixed Deposit,55618.48,UPI,Completed,16406.21,383,334666.81,9.52,2023-11-20 22:36:50,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,43,135,Instagram,2023-11-11 13:00:08,Neutral,18,f9134a96-2223-4434-8079-acc41924b4c5,Great: Quia ratione laboriosam maiores mollitia quae iusto.,2023-11-09 09:06:13,1,Satisfied: Aperiam repellendus delectus nulla a commodi.,Medium,Yes,Winter,Segment B,Helpful: Natus esse maiores accusamus.,Helpful: Qui ullam eos amet temporibus.,Churned,2023-04-07,umang_gopal_71
c6e5b117-ecb9-4ecb-9549-5b0dc106c3e4,Tarini,Seth,Female,1979-09-10,09925436221,tarini.seth@yahoo.com,"527
Kar, Gaya-446103",Vellore,Chhattisgarh,730649,India,33d9698c-6895-4743-aa36-42ef164d6a21,2023-10-27 02:55:27,Personal Loan,31596.4,Cheque,Cancelled,4942.32,376,255567.37,9.05,2023-11-18 06:24:05,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,33,25,Facebook,2023-11-08 07:20:10,Positive,2,f16615e1-38f7-4d66-a59e-2822ffe3315e,Satisfied: Dignissimos rem quasi asperiores ullam nobis mollitia nisi.,2023-11-09 07:51:08,2,Satisfied: Possimus molestiae rerum eligendi illum vel.,High,No,Spring,Segment A,Helpful: Accusantium dolorem soluta repellat distinctio tempore architecto.,Great: Recusandae quam quisquam officia dolor suscipit quam.,Active,,tarini_seth_97
0755620b-e29a-4cde-936b-2f4f6cc26f76,Dishani,Tara,Male,1965-11-20,6796701523,dishani.tara@icloud.com,"55
Bhattacharyya Ganj, Purnia-427229",Sasaram,Rajasthan,900333,India,c4e92852-3c71-4dc0-8668-77a93b5af8f3,2023-06-06 22:38:42,Credit Card,85094.14,UPI,Cancelled,11083.15,508,299445.58,6.88,2023-11-12 20:44:09,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,9,164,Facebook,2023-11-11 06:31:32,Positive,10,4c0e3bff-c3ab-4de0-b827-d853ea2dd5d2,Great: Ipsa tenetur repellendus.,2023-11-05 04:14:17,2,Great: Placeat reprehenderit aut nisi repellendus corrupti.,High,Yes,Winter,Segment C,Helpful: Dolor pariatur eos sed occaecati tempora fuga optio.,Great: Tempora doloribus iusto voluptatem veritatis.,Churned,2023-04-20,dishani_tara_91
21759070-1633-488c-b2b5-f6d09320bc8d,Samar,Doctor,Female,1986-03-20,+913563713015,samar.doctor@gmail.com,"H.No. 210
Kanda Zila, Nandyal 957684",Tirupati,Karnataka,992616,India,c4865a39-9e0a-4ef4-aada-1567dda99f43,2023-05-01 11:28:00,Credit Card,59184.2,Debit Card,Completed,28954.72,497,243116.61,8.53,2023-11-14 19:37:51,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,17,90,Facebook,2023-11-05 23:50:15,Positive,20,1f26cb50-2e36-435c-9ee8-d08e572ddc44,Satisfied: Aperiam illum ipsum incidunt.,2023-11-05 07:24:29,3,Great: Deleniti velit saepe tempore.,Low,No,Spring,Segment B,Excellent: Alias doloremque dolorem perferendis amet saepe quos.,Satisfied: Maiores placeat explicabo recusandae autem totam.,Active,,samar_doctor_11
6a346215-8f92-47f2-b85e-6ca8e010acac,Parinaaz,Sachdeva,Male,1975-09-23,+918661131119,parinaaz.sachdeva@yahoo.com,"H.No. 92
Acharya Ganj, Nangloi Jat-896551",Begusarai,Assam,312922,India,8b25ce81-d7a4-4927-9691-1a1c6e6c22e7,2023-01-12 07:36:26,Fixed Deposit,34233.15,Cheque,Completed,47107.74,849,353503.72,6.25,2023-11-01 20:41:05,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,7,94,Instagram,2023-11-03 17:52:15,Negative,89,b31dab7a-d804-4561-af1e-595a5c523a83,Great: Asperiores blanditiis fugit vel expedita iste atque.,2023-11-20 11:29:57,2,Excellent: Quidem laboriosam consectetur vitae molestiae.,Low,No,Fall,Segment A,Satisfied: Praesentium sapiente magnam.,Satisfied: Quasi in aperiam quis iusto.,Churned,2023-03-06,parinaaz_sachdeva_61
7f433d77-0ea1-4afb-aa85-846f94fa24ac,Shlok,Bandi,Male,2000-07-16,03215751244,shlok.bandi@gmail.com,"H.No. 117, Lall Circle
Morena 330581",Ambarnath,Punjab,385200,India,6eb3a4bd-b0b4-47ad-aaca-716e9338714a,2023-03-14 23:47:47,Credit Card,95921.54,Internet Banking,Cancelled,42494.48,440,451117.37,13.47,2023-11-19 04:45:18,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,48,113,Instagram,2023-11-18 04:42:10,Positive,16,89a2520a-1dc6-4576-bf7f-ffebe518063c,Helpful: Facere natus recusandae a.,2023-11-15 13:35:48,1,Excellent: Exercitationem accusamus repudiandae facere totam ipsa.,High,Yes,Winter,Segment B,Helpful: Recusandae quod quidem corrupti minima suscipit error.,Excellent: Sunt consectetur tenetur quis iste.,Active,,shlok_bandi_13
5bacd946-4f91-4fa3-a527-646ea0a89cef,Jhanvi,Chandra,Male,1993-03-01,+911864266887,jhanvi.chandra@gmail.com,"H.No. 581, Varkey Circle, Miryalaguda 390314",Ambala,Goa,348023,India,870a2d6f-4d82-4fc6-9455-61ecedeeb3c3,2023-02-10 10:56:40,Credit Card,30456.37,Debit Card,Cancelled,38810.3,724,471559.19,8.61,2023-11-13 01:36:52,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,4,40,Twitter,2023-11-02 02:49:58,Neutral,75,eb131a11-4cca-4ecd-a4c2-1a04b67a7031,Excellent: Libero totam laudantium a ut non et.,2023-11-01 11:56:28,3,Excellent: Hic deleniti voluptates suscipit.,Medium,No,Fall,Segment A,Excellent: Earum qui repellendus iusto iste.,Satisfied: Dolores recusandae maiores cum.,Churned,2023-04-06,jhanvi_chandra_81
eff602ef-ddd9-46c5-9560-57a1e02d98cc,Drishya,Jhaveri,Male,2005-09-08,03014301824,drishya.jhaveri@icloud.com,"944
Lanka Street, Deoghar 103199",Raipur,Odisha,012041,India,558e5b13-8bed-426c-a8d4-ef8e2f166f95,2023-08-31 03:37:44,Personal Loan,99795.35,UPI,Cancelled,42161.66,713,40192.4,9.3,2023-11-07 15:49:07,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,43,15,Twitter,2023-11-18 03:53:31,Positive,41,4f844072-fc28-4cd3-a263-2f203c5461de,Great: A temporibus suscipit similique modi itaque.,2023-11-05 16:54:47,2,Helpful: Voluptatem enim temporibus error.,Medium,No,Spring,Segment C,Satisfied: Iure incidunt quo pariatur.,Excellent: Officiis quod aperiam commodi nihil amet molestiae.,Active,,drishya_jhaveri_88
c0a462cc-331a-4dd5-baf1-c64e644fe35f,Purab,Vasa,Male,1958-01-25,+919897330504,purab.vasa@rediffmail.com.,"26/755, Chadha Path
Durgapur 784260",Tirunelveli,Nagaland,608327,India,d14f8a01-f89c-45c2-815e-7245d8b7ef77,2023-03-13 12:35:32,Personal Loan,87831.59,Cheque,Pending,43421.28,446,206454.51,9.57,2023-11-06 16:46:16,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,7,83,Twitter,2023-11-01 23:37:08,Neutral,57,64481813-42db-4fdf-851a-326b684bff91,Satisfied: Dicta repudiandae ducimus porro.,2023-11-23 06:36:53,4,Satisfied: Distinctio ad delectus labore similique corporis eveniet.,High,Yes,Winter,Segment C,Excellent: Repellat voluptate mollitia veritatis ratione.,Satisfied: Quod saepe culpa sequi rerum ab aliquam eaque.,Churned,2023-08-24,purab_vasa_54
734d6b52-1534-4e39-887b-46ee6b13fee6,Hazel,Krishna,Female,2002-12-26,5442251124,hazel.krishna@rediffmail.com.,"68/70, Bahl Ganj
Nashik 403663",Sultan Pur Majra,Haryana,049958,India,275bd6ec-7b3b-4233-ad04-70dfe2114abb,2023-10-07 20:53:25,Personal Loan,35270.59,UPI,Completed,13625.92,546,346832.57,9.29,2023-11-17 14:37:45,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,13,172,Instagram,2023-11-04 22:34:18,Negative,60,b96998b0-4f9e-4860-952d-4bebf3917f74,Great: Non sunt nulla provident iure.,2023-11-17 10:10:45,5,Great: Pariatur delectus assumenda.,Low,No,Spring,Segment C,Satisfied: Sequi non occaecati officiis doloremque.,Great: Earum dolore esse corrupti blanditiis.,Churned,2023-11-13,hazel_krishna_48
e7549688-3ff0-4675-b478-b38115c75b70,Piya,Vyas,Male,1997-08-29,2491008538,piya.vyas@rediffmail.com.,"H.No. 85, Jaggi Chowk
Hospet 869994",Bardhaman,Karnataka,014908,India,ee83721c-0078-49fb-a78f-0b9ed52b7440,2023-08-19 18:23:02,Personal Loan,66668.46,Internet Banking,Pending,44291.41,833,479751.07,13.87,2023-11-22 11:35:01,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,46,164,Facebook,2023-11-11 05:54:53,Neutral,53,45b6e0a2-525c-4e36-a433-4143d6b11790,Helpful: Officia aliquam error repudiandae.,2023-11-17 05:42:02,3,Helpful: Quaerat porro quasi consectetur accusantium.,High,Yes,Winter,Segment C,Helpful: Dicta laboriosam quasi optio voluptas quidem quasi.,Helpful: Quidem ex beatae nulla.,Churned,2023-10-18,piya_vyas_12
b0ad8092-d964-4ccc-8eeb-ab4ad6041f4d,Aarush,Basak,Female,1968-03-25,4040532470,aarush.basak@gmail.com,"524, Hayre Ganj
Tadipatri 444700",Thrissur,Rajasthan,834507,India,29457726-e85a-426a-87cf-32101c3123fd,2023-11-09 05:11:22,Savings Account,21721.07,Cheque,Completed,22803.24,684,296123.1,6.41,2023-11-18 01:42:40,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,2,62,Instagram,2023-11-22 01:10:06,Positive,88,8ee0312f-51e7-46f6-bed3-fcb8ab0e79fe,Excellent: Veritatis incidunt illum enim.,2023-11-11 02:17:17,5,Great: Excepturi necessitatibus ab delectus quod.,Low,Yes,Spring,Segment A,Satisfied: Eum odit rerum optio.,Excellent: Nostrum culpa voluptate aliquam tempore eos.,Active,,aarush_basak_18
474f0c16-d1b8-487b-b10d-a5c3f67ca021,Sahil,Mammen,Male,1965-03-28,4112801197,sahil.mammen@yahoo.com,"88/168
Subramanian Zila
Kochi-869775",Panvel,Manipur,538158,India,1a7cb965-9e79-4580-8bb9-e7e805940e43,2023-05-03 23:37:53,Personal Loan,32099.41,Debit Card,Completed,46980.42,576,46763.29,14.52,2023-11-07 09:49:17,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,50,179,Instagram,2023-11-21 07:11:29,Neutral,91,1dbb040d-fb7f-4e70-8507-180182df8609,Excellent: Saepe ipsa at ea distinctio maiores.,2023-11-12 15:34:37,4,Excellent: Placeat optio repudiandae autem distinctio quo maiores.,Low,No,Fall,Segment B,Excellent: Hic magnam possimus libero a in quas odit.,Satisfied: Recusandae velit autem similique.,Churned,2023-08-17,sahil_mammen_73
